InvoiceApprovalDate,SalesOrderId,CustomerId,Remarks,InvoiceAmount,FullyPaid,PartlyPaid,Transactions,AmountPaid,AmountDue,PaidPercent,LastPaymentDate,DaysToPay,PaidInvoice,TransacRecords,PaidInvoicesNo,PaidInvoicesTotal,LatePaidInvoicesNo,LatePaidInvoicesTotal,LateInvoiceAmounts,TotalDaysPaidLate,NoOutstandingInvoices,NoLateOutstandingInvoices,OutstandingTotal,LateOutstandingTotal,LateOutstandingAmounts,TotalDaysLateOutstanding,RatioPaidLate,RatioPaidLateSum,RatioOutstandingLate,RatioOutstandingLateSum,label
2021-01-08,dae75f76-c909-40f4-a17d-72d801ff17c2,b65abb93-0fa0-4f6e-3f66-08d869fe53b0,,2337500.0,True,False,"[[Timestamp('2021-01-08 00:00:00'), 1000000.0], [Timestamp('2021-01-14 00:00:00'), 109000.0], [Timestamp('2021-01-22 00:00:00'), 54000.0], [Timestamp('2021-01-26 00:00:00'), 1000000.0], [Timestamp('2021-01-27 00:00:00'), 174500.0]]",2337500.0,0.0,100.0,2021-01-27,19,1,"[[Timestamp('2021-01-04 00:00:00'), 275000.0, 100.0, Timestamp('2021-01-04 00:00:00'), 0], [Timestamp('2021-01-05 00:00:00'), 275000.0, 100.0, Timestamp('2021-01-05 00:00:00'), 0], [Timestamp('2021-01-05 00:00:00'), 238500.0, 100.0, Timestamp('2021-01-05 00:00:00'), 0], [Timestamp('2021-01-08 00:00:00'), 2337500.0, 100.0, Timestamp('2021-01-27 00:00:00'), 19], [Timestamp('2021-01-08 00:00:00'), 2500000.0, 100.0, Timestamp('2021-01-27 00:00:00'), 19], [Timestamp('2021-01-14 00:00:00'), 60000.0, 100.0, Timestamp('2021-01-22 00:00:00'), 8], [Timestamp('2021-01-22 00:00:00'), 64000.0, 100.0, Timestamp('2021-01-22 00:00:00'), 0], [Timestamp('2021-01-22 00:00:00'), 128000.0, 100.0, Timestamp('2021-01-22 00:00:00'), 0], [Timestamp('2021-01-22 00:00:00'), 64000.0, 100.0, Timestamp('2021-01-22 00:00:00'), 0]]",3,788500.0,0,0.0,,0,0,0,0.0,0.0,,0,0.0,0.0,,,0-30
2021-01-08,e8dc02b3-7951-4193-bb7b-ba7bc5733077,b65abb93-0fa0-4f6e-3f66-08d869fe53b0,,2500000.0,True,False,"[[Timestamp('2021-01-08 00:00:00'), 1000000.0], [Timestamp('2021-01-11 00:00:00'), 500000.0], [Timestamp('2021-01-22 00:00:00'), 653000.0], [Timestamp('2021-01-27 00:00:00'), 347000.0]]",2500000.0,0.0,100.0,2021-01-27,19,1,"[[Timestamp('2021-01-04 00:00:00'), 275000.0, 100.0, Timestamp('2021-01-04 00:00:00'), 0], [Timestamp('2021-01-05 00:00:00'), 275000.0, 100.0, Timestamp('2021-01-05 00:00:00'), 0], [Timestamp('2021-01-05 00:00:00'), 238500.0, 100.0, Timestamp('2021-01-05 00:00:00'), 0], [Timestamp('2021-01-08 00:00:00'), 2337500.0, 100.0, Timestamp('2021-01-27 00:00:00'), 19], [Timestamp('2021-01-08 00:00:00'), 2500000.0, 100.0, Timestamp('2021-01-27 00:00:00'), 19], [Timestamp('2021-01-14 00:00:00'), 60000.0, 100.0, Timestamp('2021-01-22 00:00:00'), 8], [Timestamp('2021-01-22 00:00:00'), 64000.0, 100.0, Timestamp('2021-01-22 00:00:00'), 0], [Timestamp('2021-01-22 00:00:00'), 128000.0, 100.0, Timestamp('2021-01-22 00:00:00'), 0], [Timestamp('2021-01-22 00:00:00'), 64000.0, 100.0, Timestamp('2021-01-22 00:00:00'), 0]]",3,788500.0,0,0.0,,0,0,0,0.0,0.0,,0,0.0,0.0,,,0-30
2021-01-14,bdc73f06-228f-41e7-9ca4-998b7dc8a1b4,b65abb93-0fa0-4f6e-3f66-08d869fe53b0,,60000.0,True,False,"[[Timestamp('2021-01-14 00:00:00'), 30000.0], [Timestamp('2021-01-22 00:00:00'), 30000.0]]",60000.0,0.0,100.0,2021-01-22,8,0,"[[Timestamp('2021-01-04 00:00:00'), 275000.0, 100.0, Timestamp('2021-01-04 00:00:00'), 0], [Timestamp('2021-01-05 00:00:00'), 275000.0, 100.0, Timestamp('2021-01-05 00:00:00'), 0], [Timestamp('2021-01-05 00:00:00'), 238500.0, 100.0, Timestamp('2021-01-05 00:00:00'), 0], [Timestamp('2021-01-08 00:00:00'), 2337500.0, 100.0, Timestamp('2021-01-27 00:00:00'), 19], [Timestamp('2021-01-08 00:00:00'), 2500000.0, 100.0, Timestamp('2021-01-27 00:00:00'), 19], [Timestamp('2021-01-14 00:00:00'), 60000.0, 100.0, Timestamp('2021-01-22 00:00:00'), 8], [Timestamp('2021-01-22 00:00:00'), 64000.0, 100.0, Timestamp('2021-01-22 00:00:00'), 0], [Timestamp('2021-01-22 00:00:00'), 128000.0, 100.0, Timestamp('2021-01-22 00:00:00'), 0], [Timestamp('2021-01-22 00:00:00'), 64000.0, 100.0, Timestamp('2021-01-22 00:00:00'), 0]]",3,788500.0,0,0.0,,0,2,0,4837500.0,0.0,,0,0.0,0.0,0.0,0.0,0-30
2021-01-22,c02675c5-cce2-4e6b-8238-e7deb409fd88,b65abb93-0fa0-4f6e-3f66-08d869fe53b0,,64000.0,True,False,"[[Timestamp('2021-01-22 00:00:00'), 64000.0]]",64000.0,0.0,100.0,2021-01-22,0,0,"[[Timestamp('2021-01-04 00:00:00'), 275000.0, 100.0, Timestamp('2021-01-04 00:00:00'), 0], [Timestamp('2021-01-05 00:00:00'), 275000.0, 100.0, Timestamp('2021-01-05 00:00:00'), 0], [Timestamp('2021-01-05 00:00:00'), 238500.0, 100.0, Timestamp('2021-01-05 00:00:00'), 0], [Timestamp('2021-01-08 00:00:00'), 2337500.0, 100.0, Timestamp('2021-01-27 00:00:00'), 19], [Timestamp('2021-01-08 00:00:00'), 2500000.0, 100.0, Timestamp('2021-01-27 00:00:00'), 19], [Timestamp('2021-01-14 00:00:00'), 60000.0, 100.0, Timestamp('2021-01-22 00:00:00'), 8], [Timestamp('2021-01-22 00:00:00'), 64000.0, 100.0, Timestamp('2021-01-22 00:00:00'), 0], [Timestamp('2021-01-22 00:00:00'), 128000.0, 100.0, Timestamp('2021-01-22 00:00:00'), 0], [Timestamp('2021-01-22 00:00:00'), 64000.0, 100.0, Timestamp('2021-01-22 00:00:00'), 0]]",3,788500.0,0,0.0,,0,2,0,4837500.0,0.0,,0,0.0,0.0,0.0,0.0,
2021-01-22,c8a59200-6e28-44c0-9535-06616a9c3ace,b65abb93-0fa0-4f6e-3f66-08d869fe53b0,,128000.0,True,False,"[[Timestamp('2021-01-22 00:00:00'), 128000.0]]",128000.0,0.0,100.0,2021-01-22,0,0,"[[Timestamp('2021-01-04 00:00:00'), 275000.0, 100.0, Timestamp('2021-01-04 00:00:00'), 0], [Timestamp('2021-01-05 00:00:00'), 275000.0, 100.0, Timestamp('2021-01-05 00:00:00'), 0], [Timestamp('2021-01-05 00:00:00'), 238500.0, 100.0, Timestamp('2021-01-05 00:00:00'), 0], [Timestamp('2021-01-08 00:00:00'), 2337500.0, 100.0, Timestamp('2021-01-27 00:00:00'), 19], [Timestamp('2021-01-08 00:00:00'), 2500000.0, 100.0, Timestamp('2021-01-27 00:00:00'), 19], [Timestamp('2021-01-14 00:00:00'), 60000.0, 100.0, Timestamp('2021-01-22 00:00:00'), 8], [Timestamp('2021-01-22 00:00:00'), 64000.0, 100.0, Timestamp('2021-01-22 00:00:00'), 0], [Timestamp('2021-01-22 00:00:00'), 128000.0, 100.0, Timestamp('2021-01-22 00:00:00'), 0], [Timestamp('2021-01-22 00:00:00'), 64000.0, 100.0, Timestamp('2021-01-22 00:00:00'), 0]]",3,788500.0,0,0.0,,0,2,0,4837500.0,0.0,,0,0.0,0.0,0.0,0.0,
2021-01-22,f2df37a3-696f-48af-8399-d1fe64b78724,b65abb93-0fa0-4f6e-3f66-08d869fe53b0,,64000.0,True,False,"[[Timestamp('2021-01-22 00:00:00'), 64000.0]]",64000.0,0.0,100.0,2021-01-22,0,0,"[[Timestamp('2021-01-04 00:00:00'), 275000.0, 100.0, Timestamp('2021-01-04 00:00:00'), 0], [Timestamp('2021-01-05 00:00:00'), 275000.0, 100.0, Timestamp('2021-01-05 00:00:00'), 0], [Timestamp('2021-01-05 00:00:00'), 238500.0, 100.0, Timestamp('2021-01-05 00:00:00'), 0], [Timestamp('2021-01-08 00:00:00'), 2337500.0, 100.0, Timestamp('2021-01-27 00:00:00'), 19], [Timestamp('2021-01-08 00:00:00'), 2500000.0, 100.0, Timestamp('2021-01-27 00:00:00'), 19], [Timestamp('2021-01-14 00:00:00'), 60000.0, 100.0, Timestamp('2021-01-22 00:00:00'), 8], [Timestamp('2021-01-22 00:00:00'), 64000.0, 100.0, Timestamp('2021-01-22 00:00:00'), 0], [Timestamp('2021-01-22 00:00:00'), 128000.0, 100.0, Timestamp('2021-01-22 00:00:00'), 0], [Timestamp('2021-01-22 00:00:00'), 64000.0, 100.0, Timestamp('2021-01-22 00:00:00'), 0]]",3,788500.0,0,0.0,,0,2,0,4837500.0,0.0,,0,0.0,0.0,0.0,0.0,
2021-02-26,b6e80057-3340-4f50-ba4a-f54e0b8d3896,b6718810-2ea7-4384-a8d6-08d8d97dc9b8,,40000.0,True,False,"[[Timestamp('2021-04-06 00:00:00'), 40000.0]]",40000.0,0.0,100.0,2021-04-06,38,-1,"[[Timestamp('2021-02-26 00:00:00'), 40000.0, 100.0, Timestamp('2021-04-06 00:00:00'), 38], [Timestamp('2021-03-13 00:00:00'), 282000.0, 100.0, Timestamp('2021-04-06 00:00:00'), 24]]",0,0.0,0,0.0,,0,0,0,0.0,0.0,,0,,,,,31-60
2021-03-13,ce1ba742-70cd-4677-aabf-ee78ed92df1d,b6718810-2ea7-4384-a8d6-08d8d97dc9b8,,282000.0,True,False,"[[Timestamp('2021-03-13 00:00:00'), 40000.0], [Timestamp('2021-04-06 00:00:00'), 242000.0]]",282000.0,0.0,100.0,2021-04-06,24,0,"[[Timestamp('2021-02-26 00:00:00'), 40000.0, 100.0, Timestamp('2021-04-06 00:00:00'), 38], [Timestamp('2021-03-13 00:00:00'), 282000.0, 100.0, Timestamp('2021-04-06 00:00:00'), 24]]",0,0.0,0,0.0,,0,1,0,40000.0,0.0,,0,,,0.0,0.0,0-30
2021-01-22,bc274229-7748-4565-99ed-49ade791627d,b7762d0c-376c-4879-ff49-08d8bd436201,,350000.0,True,False,"[[Timestamp('2021-01-22 00:00:00'), 350000.0]]",350000.0,0.0,100.0,2021-01-22,0,-1,"[[Timestamp('2021-01-22 00:00:00'), 350000.0, 100.0, Timestamp('2021-01-22 00:00:00'), 0]]",0,0.0,0,0.0,,0,0,0,0.0,0.0,,0,,,,,
2021-02-25,76adf912-417e-46d7-a5fb-85c891538987,b784dbb9-608b-4511-a8d8-08d8d97dc9b8,,185000.0,True,False,"[[Timestamp('2021-02-25 00:00:00'), 185000.0]]",185000.0,0.0,100.0,2021-02-25,0,-1,"[[Timestamp('2021-02-25 00:00:00'), 185000.0, 100.0, Timestamp('2021-02-25 00:00:00'), 0]]",0,0.0,0,0.0,,0,0,0,0.0,0.0,,0,,,,,
2021-02-16,6d221862-12d4-45b5-9b6f-37eb0dbdc7f8,ba051b82-19a0-45cf-3f27-08d8c8249922,,47000.0,True,False,"[[Timestamp('2021-02-16 00:00:00'), 47000.0]]",47000.0,0.0,100.0,2021-02-16,0,-1,"[[Timestamp('2021-02-16 00:00:00'), 47000.0, 100.0, Timestamp('2021-02-16 00:00:00'), 0]]",0,0.0,0,0.0,,0,0,0,0.0,0.0,,0,,,,,
2021-02-01,62ca321d-13b7-4da4-ab98-904b02f197b4,bb76c5db-9e4e-48f2-c003-08d8b8c62267,Standard f,1687500.0,True,False,"[[Timestamp('2021-04-16 00:00:00'), 1687500.0]]",1687500.0,0.0,100.0,2021-04-16,74,-1,"[[Timestamp('2021-02-01 00:00:00'), 1687500.0, 100.0, Timestamp('2021-04-16 00:00:00'), 74], [Timestamp('2021-02-01 00:00:00'), 3750000.0, 100.0, Timestamp('2021-02-01 00:00:00'), 0], [Timestamp('2021-02-03 00:00:00'), 3187500.0, 100.0, Timestamp('2021-04-16 00:00:00'), 72]]",0,0.0,0,0.0,,0,0,0,0.0,0.0,,0,,,,,61-90
2021-02-01,7a799a37-6c4b-4793-9e58-be07ec1300eb,bb76c5db-9e4e-48f2-c003-08d8b8c62267,F200,3750000.0,True,False,"[[Timestamp('2021-02-01 00:00:00'), 3750000.0]]",3750000.0,0.0,100.0,2021-02-01,0,-1,"[[Timestamp('2021-02-01 00:00:00'), 1687500.0, 100.0, Timestamp('2021-04-16 00:00:00'), 74], [Timestamp('2021-02-01 00:00:00'), 3750000.0, 100.0, Timestamp('2021-02-01 00:00:00'), 0], [Timestamp('2021-02-03 00:00:00'), 3187500.0, 100.0, Timestamp('2021-04-16 00:00:00'), 72]]",0,0.0,0,0.0,,0,0,0,0.0,0.0,,0,,,,,
2021-02-03,dfdd7f90-16e3-4d56-a792-da4e2eff3593,bb76c5db-9e4e-48f2-c003-08d8b8c62267,Standard F Ag,3187500.0,True,False,"[[Timestamp('2021-02-03 00:00:00'), 1603125.0], [Timestamp('2021-04-16 00:00:00'), 1584375.0]]",3187500.0,0.0,100.0,2021-04-16,72,1,"[[Timestamp('2021-02-01 00:00:00'), 1687500.0, 100.0, Timestamp('2021-04-16 00:00:00'), 74], [Timestamp('2021-02-01 00:00:00'), 3750000.0, 100.0, Timestamp('2021-02-01 00:00:00'), 0], [Timestamp('2021-02-03 00:00:00'), 3187500.0, 100.0, Timestamp('2021-04-16 00:00:00'), 72]]",1,3750000.0,0,0.0,,0,1,0,1687500.0,0.0,,0,0.0,0.0,0.0,0.0,61-90
2021-03-02,dbca6ffe-3879-45eb-afeb-772fc3dd7160,bb8569e1-628f-4bb4-ad98-08d89ce63160,Kindly Approve,235000.0,True,False,"[[Timestamp('2021-03-02 00:00:00'), 235000.0]]",235000.0,0.0,100.0,2021-03-02,0,-1,"[[Timestamp('2021-03-02 00:00:00'), 235000.0, 100.0, Timestamp('2021-03-02 00:00:00'), 0]]",0,0.0,0,0.0,,0,0,0,0.0,0.0,,0,,,,,
2021-01-21,3062f268-3ebe-4c6b-9b1b-006f0da87fcd,bb975268-3a75-4c5f-af13-b35a39a2d667,Kindly approve,1300000.0,True,False,"[[Timestamp('2021-01-21 00:00:00'), 1300000.0]]",1300000.0,0.0,100.0,2021-01-21,0,-1,"[[Timestamp('2021-01-21 00:00:00'), 1300000.0, 100.0, Timestamp('2021-01-21 00:00:00'), 0]]",0,0.0,0,0.0,,0,0,0,0.0,0.0,,0,,,,,
2021-02-22,ed010144-7b1a-4698-99da-3a92c4e1a102,bbd224fd-01c6-4674-5c2d-08d8d882e26a,,3220000.0,True,False,"[[Timestamp('2021-02-22 00:00:00'), 3220000.0]]",3220000.0,0.0,100.0,2021-02-22,0,-1,"[[Timestamp('2021-02-22 00:00:00'), 3220000.0, 100.0, Timestamp('2021-02-22 00:00:00'), 0], [Timestamp('2021-03-04 00:00:00'), 2600000.0, 100.0, Timestamp('2021-03-04 00:00:00'), 0]]",0,0.0,0,0.0,,0,0,0,0.0,0.0,,0,,,,,
2021-03-04,b4c0f78b-5f77-4b9a-9d32-c9b965c3ea01,bbd224fd-01c6-4674-5c2d-08d8d882e26a,,2600000.0,True,False,"[[Timestamp('2021-02-22 00:00:00'), 30000.0], [Timestamp('2021-03-04 00:00:00'), 2570000.0]]",2600000.0,0.0,100.0,2021-03-04,0,1,"[[Timestamp('2021-02-22 00:00:00'), 3220000.0, 100.0, Timestamp('2021-02-22 00:00:00'), 0], [Timestamp('2021-03-04 00:00:00'), 2600000.0, 100.0, Timestamp('2021-03-04 00:00:00'), 0]]",1,3220000.0,0,0.0,,0,0,0,0.0,0.0,,0,0.0,0.0,,,
2021-02-01,02f0e999-b68a-4b67-ae8e-2aa7ef9c5ce1,bcf0b075-a722-4c05-dc85-08d88154e04c,,297000.0,True,False,"[[Timestamp('2021-02-01 00:00:00'), 7000.0], [Timestamp('2021-02-22 00:00:00'), 290000.0]]",297000.0,0.0,100.0,2021-02-22,21,-1,"[[Timestamp('2021-02-01 00:00:00'), 297000.0, 100.0, Timestamp('2021-02-22 00:00:00'), 21]]",0,0.0,0,0.0,,0,0,0,0.0,0.0,,0,,,,,0-30
2021-01-22,3fdf1e4f-879e-4d9b-b9ea-7ac847564622,bd9de198-6670-4156-8aa6-13179ca64af6,Glucodix,25500.0,True,False,"[[Timestamp('2021-01-22 00:00:00'), 25500.0]]",25500.0,0.0,100.0,2021-01-22,0,-1,"[[Timestamp('2021-01-22 00:00:00'), 25500.0, 100.0, Timestamp('2021-01-22 00:00:00'), 0]]",0,0.0,0,0.0,,0,0,0,0.0,0.0,,0,,,,,
2021-01-14,3b4871e2-e27a-4ed0-8363-f15dc07cdf69,c01c42ca-b856-4c1e-7345-08d88610421d,,60000.0,True,False,"[[Timestamp('2021-01-14 00:00:00'), 60000.0]]",60000.0,0.0,100.0,2021-01-14,0,-1,"[[Timestamp('2021-01-14 00:00:00'), 60000.0, 100.0, Timestamp('2021-01-14 00:00:00'), 0]]",0,0.0,0,0.0,,0,0,0,0.0,0.0,,0,,,,,
2021-02-09,81881871-39e2-44cb-ae00-ec21b66bb64f,c0b5c087-856c-4515-8071-a3daeed6f922,,250000.0,True,False,"[[Timestamp('2021-02-09 00:00:00'), 250000.0]]",250000.0,0.0,100.0,2021-02-09,0,-1,"[[Timestamp('2021-02-09 00:00:00'), 250000.0, 100.0, Timestamp('2021-02-09 00:00:00'), 0], [Timestamp('2021-04-15 00:00:00'), 1300000.0, 100.0, Timestamp('2021-04-15 00:00:00'), 0]]",0,0.0,0,0.0,,0,0,0,0.0,0.0,,0,,,,,
2021-04-15,d2f8e671-05fa-46c9-90ca-189a1bbd9080,c0b5c087-856c-4515-8071-a3daeed6f922,,1300000.0,True,False,"[[Timestamp('2021-04-15 00:00:00'), 1300000.0]]",1300000.0,0.0,100.0,2021-04-15,0,1,"[[Timestamp('2021-02-09 00:00:00'), 250000.0, 100.0, Timestamp('2021-02-09 00:00:00'), 0], [Timestamp('2021-04-15 00:00:00'), 1300000.0, 100.0, Timestamp('2021-04-15 00:00:00'), 0]]",1,250000.0,0,0.0,,0,0,0,0.0,0.0,,0,0.0,0.0,,,
2021-02-10,57c22de9-8061-4055-b0af-7e084c792bd3,c0eb4256-afc8-4ebb-1d4b-08d8cce4b4c8,,420000.0,True,False,"[[Timestamp('2021-02-11 00:00:00'), 420000.0]]",420000.0,0.0,100.0,2021-02-11,1,-1,"[[Timestamp('2021-02-10 00:00:00'), 420000.0, 100.0, Timestamp('2021-02-11 00:00:00'), 1], [Timestamp('2021-04-12 00:00:00'), 500000.0, 100.0, Timestamp('2021-04-12 00:00:00'), 0], [Timestamp('2021-04-15 00:00:00'), 420000.0, 100.0, Timestamp('2021-04-15 00:00:00'), 0], [Timestamp('2021-04-19 00:00:00'), 420000.0, 100.0, Timestamp('2021-04-19 00:00:00'), 0]]",0,0.0,0,0.0,,0,0,0,0.0,0.0,,0,,,,,0-30
2021-04-12,07593a7f-ef0e-40d5-84ec-8b4c73cfc5a9,c0eb4256-afc8-4ebb-1d4b-08d8cce4b4c8,"Kindly approve sir, Payment made to zenith bank.
",500000.0,True,False,"[[Timestamp('2021-04-12 00:00:00'), 500000.0]]",500000.0,0.0,100.0,2021-04-12,0,1,"[[Timestamp('2021-02-10 00:00:00'), 420000.0, 100.0, Timestamp('2021-02-11 00:00:00'), 1], [Timestamp('2021-04-12 00:00:00'), 500000.0, 100.0, Timestamp('2021-04-12 00:00:00'), 0], [Timestamp('2021-04-15 00:00:00'), 420000.0, 100.0, Timestamp('2021-04-15 00:00:00'), 0], [Timestamp('2021-04-19 00:00:00'), 420000.0, 100.0, Timestamp('2021-04-19 00:00:00'), 0]]",1,420000.0,0,0.0,,0,0,0,0.0,0.0,,0,0.0,0.0,,,
2021-04-15,58c19c1b-29c5-4c34-b8f2-60ba3d7cbd9c,c0eb4256-afc8-4ebb-1d4b-08d8cce4b4c8,Kindly approve sir.,420000.0,True,False,"[[Timestamp('2021-04-15 00:00:00'), 420000.0]]",420000.0,0.0,100.0,2021-04-15,0,1,"[[Timestamp('2021-02-10 00:00:00'), 420000.0, 100.0, Timestamp('2021-02-11 00:00:00'), 1], [Timestamp('2021-04-12 00:00:00'), 500000.0, 100.0, Timestamp('2021-04-12 00:00:00'), 0], [Timestamp('2021-04-15 00:00:00'), 420000.0, 100.0, Timestamp('2021-04-15 00:00:00'), 0], [Timestamp('2021-04-19 00:00:00'), 420000.0, 100.0, Timestamp('2021-04-19 00:00:00'), 0]]",2,920000.0,0,0.0,,0,0,0,0.0,0.0,,0,0.0,0.0,,,
2021-04-19,a68e47b0-4653-4400-b1b8-d15e985cad6e,c0eb4256-afc8-4ebb-1d4b-08d8cce4b4c8,,420000.0,True,False,"[[Timestamp('2021-04-19 00:00:00'), 420000.0]]",420000.0,0.0,100.0,2021-04-19,0,1,"[[Timestamp('2021-02-10 00:00:00'), 420000.0, 100.0, Timestamp('2021-02-11 00:00:00'), 1], [Timestamp('2021-04-12 00:00:00'), 500000.0, 100.0, Timestamp('2021-04-12 00:00:00'), 0], [Timestamp('2021-04-15 00:00:00'), 420000.0, 100.0, Timestamp('2021-04-15 00:00:00'), 0], [Timestamp('2021-04-19 00:00:00'), 420000.0, 100.0, Timestamp('2021-04-19 00:00:00'), 0]]",3,1340000.0,0,0.0,,0,0,0,0.0,0.0,,0,0.0,0.0,,,
2021-04-01,eaaebb18-244d-44b0-90ef-8b59f26b8cae,c2d127b5-e5d2-496d-a6b0-502acc99751e,,3875.0,True,False,"[[Timestamp('2021-04-11 00:00:00'), 3875.0]]",3875.0,0.0,100.0,2021-04-11,9,-1,"[[Timestamp('2021-04-01 00:00:00'), 3875.0, 100.0, Timestamp('2021-04-11 00:00:00'), 9]]",0,0.0,0,0.0,,0,0,0,0.0,0.0,,0,,,,,0-30
2021-03-17,9e8f0a64-f85b-4a81-83e4-51fece691427,c2f6b783-2eea-4503-0c3d-08d8615dff18,,1300000.0,True,False,"[[Timestamp('2021-03-17 00:00:00'), 1300000.0]]",1300000.0,0.0,100.0,2021-03-17,0,-1,"[[Timestamp('2021-03-17 00:00:00'), 1300000.0, 100.0, Timestamp('2021-03-17 00:00:00'), 0]]",0,0.0,0,0.0,,0,0,0,0.0,0.0,,0,,,,,
2021-02-24,956c80b1-cee1-4c60-9e65-98c5d1f6c0db,c30de4ad-d887-491a-05bb-08d8d7dd1eac,,117500.0,True,False,"[[Timestamp('2021-04-15 00:00:00'), 117500.0]]",117500.0,0.0,100.0,2021-04-15,49,-1,"[[Timestamp('2021-02-24 00:00:00'), 117500.0, 100.0, Timestamp('2021-04-15 00:00:00'), 49]]",0,0.0,0,0.0,,0,0,0,0.0,0.0,,0,,,,,31-60
2021-01-24,10babd6b-c19d-4d20-aee1-8fdabaa46ca4,c3d06084-ad32-45db-3a2d-08d8c1d0c33a,,3507337.5,False,True,"[[Timestamp('2021-01-24 00:00:00'), 3506250.0]]",3506250.0,1087.5,99.96899357418556,2021-01-24,0,-1,"[[Timestamp('2021-01-24 00:00:00'), 3507337.5, 99.96899357418556, Timestamp('2021-01-24 00:00:00'), 0]]",0,0.0,0,0.0,,0,0,0,0.0,0.0,,0,,,,,
2021-02-03,a7d792a0-7820-432a-b102-7298ea627b61,c4906e3c-f5e0-442e-3f26-08d8c8249922,,250000.0,True,False,"[[Timestamp('2021-02-03 00:00:00'), 250000.0]]",250000.0,0.0,100.0,2021-02-03,0,-1,"[[Timestamp('2021-02-03 00:00:00'), 250000.0, 100.0, Timestamp('2021-02-03 00:00:00'), 0]]",0,0.0,0,0.0,,0,0,0,0.0,0.0,,0,,,,,
2021-03-03,8d22b0ae-c64d-45d5-904a-ab7a65ea1b07,c4e5dd8e-5e5d-42a9-9833-99643aaf9cb0,,678395.0,True,False,"[[Timestamp('2021-03-03 00:00:00'), 678395.0]]",678395.0,0.0,100.0,2021-03-03,0,-1,"[[Timestamp('2021-03-03 00:00:00'), 678395.0, 100.0, Timestamp('2021-03-03 00:00:00'), 0], [Timestamp('2021-03-03 00:00:00'), 750595.0, 100.0, Timestamp('2021-03-03 00:00:00'), 0], [Timestamp('2021-03-03 00:00:00'), 736155.0, 100.0, Timestamp('2021-03-03 00:00:00'), 0], [Timestamp('2021-03-03 00:00:00'), 254889.74, 100.0, Timestamp('2021-03-03 00:00:00'), 0]]",0,0.0,0,0.0,,0,0,0,0.0,0.0,,0,,,,,
2021-03-03,8f15448c-a36b-4d0e-9a79-5c36a16a0ac0,c4e5dd8e-5e5d-42a9-9833-99643aaf9cb0,,750595.0,True,False,"[[Timestamp('2021-03-03 00:00:00'), 750595.0]]",750595.0,0.0,100.0,2021-03-03,0,-1,"[[Timestamp('2021-03-03 00:00:00'), 678395.0, 100.0, Timestamp('2021-03-03 00:00:00'), 0], [Timestamp('2021-03-03 00:00:00'), 750595.0, 100.0, Timestamp('2021-03-03 00:00:00'), 0], [Timestamp('2021-03-03 00:00:00'), 736155.0, 100.0, Timestamp('2021-03-03 00:00:00'), 0], [Timestamp('2021-03-03 00:00:00'), 254889.74, 100.0, Timestamp('2021-03-03 00:00:00'), 0]]",0,0.0,0,0.0,,0,0,0,0.0,0.0,,0,,,,,
2021-03-03,9b0ea111-fb77-48a1-9115-87099c5979d9,c4e5dd8e-5e5d-42a9-9833-99643aaf9cb0,,736155.0,True,False,"[[Timestamp('2021-03-03 00:00:00'), 736155.0]]",736155.0,0.0,100.0,2021-03-03,0,-1,"[[Timestamp('2021-03-03 00:00:00'), 678395.0, 100.0, Timestamp('2021-03-03 00:00:00'), 0], [Timestamp('2021-03-03 00:00:00'), 750595.0, 100.0, Timestamp('2021-03-03 00:00:00'), 0], [Timestamp('2021-03-03 00:00:00'), 736155.0, 100.0, Timestamp('2021-03-03 00:00:00'), 0], [Timestamp('2021-03-03 00:00:00'), 254889.74, 100.0, Timestamp('2021-03-03 00:00:00'), 0]]",0,0.0,0,0.0,,0,0,0,0.0,0.0,,0,,,,,
2021-03-03,b552debb-5944-45b2-bce3-54ef4b8e59eb,c4e5dd8e-5e5d-42a9-9833-99643aaf9cb0,,254889.74,True,False,"[[Timestamp('2021-03-03 00:00:00'), 254889.74]]",254889.74,0.0,100.0,2021-03-03,0,-1,"[[Timestamp('2021-03-03 00:00:00'), 678395.0, 100.0, Timestamp('2021-03-03 00:00:00'), 0], [Timestamp('2021-03-03 00:00:00'), 750595.0, 100.0, Timestamp('2021-03-03 00:00:00'), 0], [Timestamp('2021-03-03 00:00:00'), 736155.0, 100.0, Timestamp('2021-03-03 00:00:00'), 0], [Timestamp('2021-03-03 00:00:00'), 254889.74, 100.0, Timestamp('2021-03-03 00:00:00'), 0]]",0,0.0,0,0.0,,0,0,0,0.0,0.0,,0,,,,,
2021-03-29,7bc49733-9e41-4fe1-9b70-e1cb872e4e17,c7c059f0-3c12-4fc0-8506-e3971c2217bf,,18750.0,False,True,"[[Timestamp('2021-03-30 00:00:00'), 18649.22]]",18649.22,100.77999999999884,99.46250666666668,2021-03-30,0,-1,"[[Timestamp('2021-03-29 00:00:00'), 18750.0, 99.46250666666668, Timestamp('2021-03-30 00:00:00'), 0], [Timestamp('2021-03-31 00:00:00'), 40000.0, 100.0, Timestamp('2021-03-31 00:00:00'), 0], [Timestamp('2021-04-12 00:00:00'), 25000.0, 100.0, Timestamp('2021-04-12 00:00:00'), 0]]",0,0.0,0,0.0,,0,0,0,0.0,0.0,,0,,,,,
